anon_id,label,clase,split,texto
call_7601ac7d4fbf,synthetic,1,train,"Hola Marina, ¿qué tal? Oye, mira, te llamo porque estoy un poco confundida, la verdad. Resulta que el 1 de septiembre hice un pago de $2,600 pesos y ya lo vi en mi estado de cuenta, pero el problema es que aparece dos veces, como si me lo hubieran cobrado doble. Entonces pues quiero ver qué onda, porque claramente solo lo hice una vez y pues no quiero pagar el doble, ¿no? Sí, claro, mi número de referencia es 4470-Gion81-93. Oye, no, perdón, creo que te lo dije bien al principio, pero lo repetiste diferente. es 4470 Guion 81 93, no 92. Sí, exacto, fue el primero de septiembre y el monto es $2,600 pesos. Lo hice con transferencia, desde la app, porque casi nunca uso tarjeta para eso. Es sobre mi cuenta NominA Plus, ahí es donde hago todos esos movimientos. Ajá. Sí, claro, es 4470 Guion 81 93."
call_76856257e3ef,synthetic,1,train,"Buenas tardes Marina. Soy Javier Peñal-Drete. Quisiera saber cuánto debo en mi tarjeta y para cuándo tengo que hacer el pago por favor. Mi número de cliente es 9 0 5 7 guión 3 8 1 2. Y disculpe es 9 0 5 7 guión 3 8 1 2 y la tarjeta termina en 2 2 4 6. De nada Marina. Sí por favor dígame. Sí, gracias. No más quiero saber cuánto debo y para cuándo tengo que pagar. Por favor, gracias por su ayuda Marina. Quieren a buen día."
call_7744ab92baa3,human,0,train,"Hola, cambié mi número y quiero actualizarlo para que me actualizan todas las cosas, mi nuevo número. Mi nombre es Luis Ferrer Montaño. 7, ok. 7, 7, 12, 0, 4, 5, 9. No. 7, 7, 12, no, yo te lo repito. 7 7 12 0 4 5 9 ya no tengo acceso ya no tengo acceso a mi número pasado no no sé qué más no te he notado mi número nuevo ni mi número anterior 5 5 a ver perame 5 5 2 1 9 0 4 4 7 7"
call_794031bf2233,synthetic,1,train,de la ciudad de San Diego.
call_7a250598cb8b,synthetic,1,train,"Hola Marina, ¿qué tal? Oye, estoy marcando porque me están cobrando un seguro que la neta no recuerdo haber contratado y quiero cancelarlo. El cargo es de 189 pesos al mes. Y lo empecé a notar desde junio, ya van como tres meses así. ¿Me puedes ayudar con eso? Sí, claro. Hector, nada. Sí, ahí va. 2284-5506. No, no, es 2284-5506. Pues la verdad no recuerdo haber recibido ninguna llamada ni correo ni nada antes de que empezaran los cobros. Solo me di cuenta porque cheque mi estado de cuenta y vi el cargo de 189 pesos pero nunca firmenia excepte nada. Me empezó a aparecer desde junio y ya van tres veces que lo veo. Es sobre mi cuenta Nomina Plus. El cargo me aparece directo ahí cada mes. Ajá. Sí, claro. Va, ahí te va. 2, 2, 8, 4... 2, 2, 8, 4, 5, 5, 0, 6. Sí, así es. No, con eso está perfecto. Gracias, buen día."
call_7a345e2b0f37,synthetic,1,train,"Hola, oye, hice un pago y me salió dos veces en el estado de cuenta. Fue por $2,600 pesos el 1 de septiembre. ¿Me ayuda? Sí, es Adriana Cortes Lima. El número de referencia es 4470-Gión 8193. No, es 4470-Gión 8193. El último es 3. Sí, mira, solo hice un pago y cuando vi mi estado de cuenta me apareció dos veces el mismo cobro, igualito el mismo día y todo. No he hecho ningún trámite, solo vi que estaba duplicado. sobre mi cuenta nomina plus. Ajá. Si es 447-0-GUION-8193. No, gracias. Hasta luego."
call_7ae75e4aa32f,synthetic,1,train,"Buenas tardes señorita Marina. Mire le llamo porque he estado notando un cargo en mi cuenta de un seguro que yo no recuerdo haber contratado y quisiera ver si me puede ayudar a cancelarlo por favor. Sí claro que sí señorita. Mi nombre es Héctor Navarro Salcedo. Sí claro que sí permítame un segundito para buscarlo. de la ciencia. A ver, aquí lo tengo anotado. Disculpe, si disculpe, es veintidós ochenta y cuatro cincuenta y cinco cero seis. Ah, disculpe señorita, te me parece que el último número es cero seis, no cero siete. Sería veintidós ochenta y cuatro cincuenta y cinco cero seis. Sí, mire señorita, el cargo es de ciento ochenta y nueve pesos. Eh, lo empecé a anotar hace como tres meses, Pues mire señorita, no sabría decirle con exactitud el nombre, pero es en mi cuenta de débito donde me hacen el cargo mensual. Sí, gracias señorita. Espero. ¿Qué le confirme? Disculpe señorita, ¿qué es lo que necesita que le confirme? Sí como no señorita. Es el 2284-5506. No señorita, eso sería todo de mi parte. Le agradezco mucho por su amable atención y que tenga una muy buena tarde."
call_7b14e69a57bd,synthetic,1,train,"Bueno, si me escuchas, sigue ahí."
call_7b1e73c133f8,synthetic,1,val,"Hola, oye, solo quiero checar cuánto debo ahorita y para cuándo tengo que pagar. Sí, claro, Javier Peñal-Drete. Mi número de referencia es 9-05-7-38-12. No, es 38-12-9-05-7-38-12. Sobre la tarjeta, la que termina en 22-46. Ajá, adelante. Sí, claro, 9-05-7-38-12. Sí, así está bien."
call_7d4f3b80384e,synthetic,1,train,"Hola Marina, estoy llamando porque pedí una tarjeta nueva hace dos semanas y no ha llegado. ¿Quiero saber qué pasó? Porque ya se tardó mucho. Sí, claro, mi nombre es Ernesto Villalobos Prieto. El número de referencia es 11986630. No, está incorrecto. Es 11986630. O sea, 11986630. No, no me dieron ningún número de guía. Sólo me dijeron que me avisaban cuando saliera la tarjeta, pero nunca me llamaron ni me mandaron nada. Es sobre mi cuenta nómina plus. La tarjeta la pedí para esa cuenta. Sí, claro, es 11.986630, repito, 11.986630. No, con eso está bien. Muchas gracias. No, con eso está bien. Muchas gracias. Buen día."
call_7d5b26105bb5,synthetic,1,train,"Hola, oye si, mira me apareció un pago duplicado en mi estado de cuenta. Fue un pago de $2,600 pesos, lo hice el primero de septiembre pero está dos veces. ¿Me puedes ayudar con eso? Nombres Adriana Cortes Lima. El número de referencia es 447183. No, es 44708193. Pues nada más vi el cargo dos veces en el estado de cuenta. No he hablado con el comercio ni nada, solo me di cuenta ahorita que chequeé y pues me aparecieron dos del mismo monto. Ajá, sí, adelante. No, es 44, 70, 81, 93."
call_7f82debeb19b,human,0,train,"con Daniela Ocampo Rios. Lo que se es que quiero saber metí la solicitud para un crédito personal y quiero saber si está aprobado. Claro, 66, 41, 20, 75. No, es 66, 41, 20, 75. 5 de agosto fue en la su cursal y ya, sí, la nómina plus, 66, 41, 20, 75."
call_802282383eb2,synthetic,1,train,"Hola mira, mi pago vence pronto y no me va a alcanzar. Quería saber si puedo pagarlo unos días después sin que me cobre en extra. Sí, soy Rodrigo Anaya Castellanos. Mi número de referencia es 3306-Gión-9281. Sí, correcto. Claro, el pago vence el 10 de septiembre y quiero hacer el pago el 20 de septiembre. Son 4200 pesos. Es con mi tarjeta. Es sobre mi crédito verde. ¿Me puedes decir si puedo pagar el 20 sin que me cobre en claro es 3-3-0-6, guion 9-2-8-1"
call_810c24005ecc,synthetic,1,val,"Hola Marina, ¿qué tal? Oye, mira, nomás quería saber cuánto debo ahorita y para cuándo tengo que pagar. Sí, claro, mi nombre es Javier Peña Aldrete y mi número de referencia es 9 0 5 7 38 12. Ajá. De la tarjeta porfa, solo quiero saber cuánto me toca pagar y para cuándo. De la terminación 22 46. Sí, es la única que tengo con ustedes, nomás esa. No, es de la tarjeta, no denomina ni del crédito. Sólo quiero saber el saldo y para cuándo tengo que pagar de la tarjeta, la de 22.46. Sí, dime. Con eso está bien. Gracias que tengas buen día."
call_810e3066a7b4,synthetic,1,val,"Buenas tardes. Sí, mire, le hablo porque me aparece un pago duplicado en mi estado de cuenta. Fue uno de $2.600 pesos el día 1 de septiembre. Sí, claro. Sí, Adriana. Sí, claro. Sí, es $44.70.81.93. No, es $93 al final. $81.93. Ajá. Sí, fue por $2.600 pesos el 1 de septiembre, pero me lo cobraron doble. Me aparece dos veces en el estado de cuenta. Sí, 44, 70, 81, 93. Sí, correcto."
call_81b12145be34,synthetic,1,train,"Hola Marina, ¿Qué tal? Oye, el rapidísimo, no más quiero saber cuánto debo ahorita y para cuando tengo que pagar porfa Si, es 9.057.3812 Ajá Si, así es Va, gracias No, ya es las dos cosas porfa El monto y la... No pasa nada, dime Mande Sale, gracias Si, que... Si, va, 9.057 9.057 7. 381. 7. 381. 2. No es 9. 05. 7. 382. O sea, 9. 05. 7. 381. 2. No todo bien, muchas gracias. Que estés bien, bye."
call_81b98c77cf99,human,0,train,"Sí, gracias, me gustaría saber cuánto debo en mi tarjeta y para cuándo tengo que pagarlo. Hombre completo es Javier Peña Aldrete y mi número de referencia es 90573812. No, faltó un dito. Sí, ahí va. Es 90573812. 2. Si, así está correcto y como ya te había comentado quiero saber cuánto debo y para cuando lo tengo que pagar. Y termina con los dígitos 2, 2, 4, 6. No tengo ese dato. 9, 0, 5, 7, 3, 8, 1, 2. Ya sería todo. Muchas gracias."
call_850d796d23a7,synthetic,1,train,"Hola, oye, es que me salió un cargo duplicado en mi estado de cuenta. Hice un pago de $2,600 pesos el 1 de septiembre y me lo pusieron dos veces. ¿Puedes checar eso porfa? Sí, es Adriana Cortes Lima. Mi número de referencia es 44708193. No, la última es un 3, no un 4. Es 44708193. Ajá. Sí, fue el 1 de septiembre, $2,600 pesos. Me di cuenta porque revise mi app y vi el mismo pago dos veces, pero no he hablado con nadie más. Es la primera vez que marco. Ajá. Sí, es 4. Claro, es 4470, 8193. Ajá, me repite. No escuché bien."
call_8570ae0e7d61,synthetic,1,train,"Hola Marina ¿Qué tal? Mira te cuento rapidísimo. Buenas tardes. Sí mira, pedí una tarjeta nueva el 19 de agosto y todavía no me llega a mi casa. Quiero ver si me puedes decir qué pasó o si hay algún detalle con el envío porque ya se tardó algo. Sí claro, mi nombre es Ernesto Villalobos Prieto y mi número de referencia es 11 98 66 30. 11.98.66.30. O sea, 11.98.66.30. ¿Si lo tienes así? Sí, claro. La pedí por teléfono, justo llamé aquí al banco y me dijeron que me la iban a mandar a mi domicilio, que es Calle en Aranjos 2.14, en la Colonia del Valle. Me dijeron que en máximo 10 días llegaba y pues ya han pasado como 15 o 16 días y nada más no me ha llegado nada, ni mensaje, ni llamada, ni correo, ni nada. Sí, justo del 19 de agosto y la dirección es Calle Naranjos, 214 Colonia del Valle. Así lo tengo. Es sobre mi cuenta nómina plus. La otra ni la he movido solo la nómina. Sí, como no. Es 11, 98, 66, 30. Te lo repito. 11, 9, 8, 6, 6, 3, 0. Ajá. No, con eso está bien. Muchas gracias que tengas buen día."
call_8834a90f11cd,human,0,train,"Me están cubrando un seguro que ni siquiera recuerdo haber contratado, entonces quiero cancelarlo. Sí, mire, soy Hilda Navarro Salcedo y mi número de referencia es el 2284-5506. 2284-5506. Pues mire, el primer cargo me parece que fue en junio, o sea, sí, lo noté, pero lo noté hace tres meses. Y cuenta nómina plus. Mi número de... si, es el 2284-5506. Nada, gracias."
call_8893de2fe204,synthetic,1,train,"Hola Marina, oye pues te llamo porque acabo de ver un cargo raro en mi tarjeta y la neta no lo reconozco. Es de 1850 pesos, fue el 28 de agosto y aparece en una tienda que ni conozco, o sea, cero idea de que es eso. ¿Me puedes ayudar a revisarlo porfa? Mi tarjeta termina en 5510. Claro, mi nombre completo es Mariana Solis Robledo y mi número de referencia es 8823-Gión 1147. No, no, es 88, 23, guión 1147. O sea, 8, 8, 23, guión 1147. No es 5, 7, es 4, 7 al final. Creo que vi raro todo lo demás si es mío, pero es en idea. Ese día estaba en mi casa, literal ni salí, y sí tenía la tarjeta conmigo. O sea, no se la presté a nadie ni nada. Por eso me saqué de onda, porque yo no compré nada ese día, menos por ese monto, y la tienda ni me suena. Yo era el 28 de agosto. Y es de mi cuenta nómina, la normal, no tengo crédito verde ni nada de eso. Es la tarjeta donde me depositan. Es 8823, guión 1147, o sea, 8823, guión 1147."
call_88cd54e1e505,synthetic,1,train,"Hola buenas tardes Marina. Mire, hablo porque me están cobrando un seguro que yo no recuerdo haber contratado y la verdad es que quisiera cancelarlo cuanto antes. Sí claro, mi nombre es Hector Navarro Salcedo y mi número de referencia es el 22, 84. 55, 06. Sí, de nada. Sí, lo veo reflejado en mi cuenta. Es un cargo mensual de 189 pesos que me di cuenta que está desde el mes de junio. Es en mi cuenta de débito la normal de siempre. la verdad no estoy muy seguro de si se llama nómina plus pero ahí es donde me hacen el descuento si es correcto ese es mi número de referencia"
call_88d7858b7921,synthetic,1,train,"Hola Marina, si gracias. Mira, hace dos semanas pedí una tarjeta nueva y no ha llegado. Me dijeron que según esto ya tenía que estar aquí. Y pues nada, sigo esperando. ¿Me puedes decir que pasó? O si se atoró en algún lado. Porque ya se tardó muchísimo. Si claro, mi nombre es Ernesto Villalobos Prieto y el número de referencia es 11986630. No, no es 11986630. No lleva uno al final, solo termina en 30. Si mira cuando la pedí me dijeron que me la mandaban a mi casa acá hay en aranjos 214, Colonia del Valle y que máximo en 10 días habiles ya iba a estar aquí y pues desde entonces nada ni me han dado ninguna guía ni tampoco me ha hablado nadie ni nada no me dijeron que fuera a su cursal supuestamente si era enviado a misilio por eso marcaba porque ya pasaron las dos semanas y ni rastro Ajá dime no hay b*** sí dime No con eso está bien gracias Que tengas buen día"
call_893d552b156a,human,0,train,"Buenas tardes Marina. Hablo para cancelar un seguro que yo no contraté. Claro que sí. Su servidora es Hilda Navarro Salcero y el número de Hilda y el 22845506. No, este equivocado es el 22845506. Lo noté en mi estado de cuenta que ya son tres meses que me están cobrando el seguro pero nunca lo he contratado. No, es el mismo momento, son 180 pesos sobre mi crédito verde. Claro que sí, es el 22845506. Nada más muy amable por su atención. Gracias."
call_8a3996f823e4,human,0,train,"Hola, buenos días Marina. Fíjate que hablo porque tengo un cargo en mi tarjeta que no reconozco. Mira, soy Mariana Solid Robledo y mi número de reserencia es 8823-Gión 1147. No, no, es 8823-Gión 1147. Mira, el cargo lo apareció, está cargada la cantidad del 28 de agosto y es por 1850 pesos y es una tienda que yo no reconozco porque yo ese día andaba de viaje y no, pues no, no usé la tarjeta en esa tienda. Así, sí, así es, sí, así es. No, nada más sería todo. Gracias."
call_8a570a10920b,synthetic,1,train,"Hola Marina, buenas tardes. Oye, fíjate que estaba revisando mi aplicación y vi un cargo que de plano yo no hice. Entonces quería ver si me pueden ayudar a revisar qué onda con eso porque la verdad sí me urge. Sí, claro. Mi nombre es Mariana Solir Robledo y mi número de referencia de cliente es el POU 8 8 2 3 1 1 4 7. Sí, 1 1 4 7. Al final, o sea, es 8 8 2 3 1 1 4 7. No, 5 7. Pou 1 850 pesos y fue el 28 de agosto. O sea, ya tiene unos días, pero de verdad que con las prisas de mi trabajo y todo, no había tenido tiempo de revisar bien mi aplicación hasta ahorita. Y pues aparece ahí el nombre de una tienda que de plano yo nunca he visto y no reconozco para nada. La que termina en 5510. No sé bien si sea de esas cuentas que dices, pero es de esa tarjeta. ¿Qué quieres que te confirme? ¿Me decías algo de mi número? Es que se cortó un poquito. ¿Solo para qué? Perdón, es que como que se corta la llave. A ver, dime, ¿qué necesitas que te confirme? Te voy a decir, a ver, te escucho, tú dime qué dato necesitas. Qué dato necesitas."
call_8a61615c9927,human,0,train,"Hola, buenas tardes, soy Mario Solís. Es que tengo un cargo que no reconozco en mi tarjeta. Claro. Claro, sí. 8, 8, 2, 3, 1, 1, 4, 7. No. 8, 8, 2, 3, 1, 1, 4, 7. Sale que es del 28 de agosto por un monto de 1850 pesos. Sí, el verde. Como más que el de los que son, pues tienen que decirle a los que... ¿Te los tengo que dictar yo? 8 8 2 3 1 1 4 7. Sí, correcto. No, sería todo."
